M_id;T_id;Price_d2.1
23810;372082;нет
45371;347856;нет
23811;373547;нет
16945;360864;нет
23812;385025;нет
97779;576220;нет
46216;361213;нет
42490;373635;нет
58572;573680;нет
58573;576468;нет
177572;573458;нет
38706;573695;нет
49703;575401;нет
129025;576937;нет
77957;352840;нет
129640;450105;нет
131145;356492;нет
128274;357488;нет
139288;466454;нет
16470;331222;нет
92153;355654;нет
16471;337661;нет
16472;335349;нет
92158;487048;нет
102787;353237;нет
31370;334060;нет
31371;337030;нет
64867;335690;нет
31372;350057;нет
31373;351528;нет
35797;335689;нет
64869;335691;нет
33163;333569;нет
52012;364568;нет
52012;331444;нет
67281;361183;нет
235053;576361;нет
314326;570849;нет
314328;570862;нет
62255;366228;нет
126694;525344;нет
15410;353218;нет
138237;360109;нет
135470;360059;нет
65413;334920;нет
56665;331385;нет
95357;580776;нет
57052;393230;нет
45057;327529;нет
27674;361938;нет
375436;564218;45,53
381570;564106;47,19
175146;467509;нет
17959;364858;нет
64501;370988;нет
64505;348118;нет
64503;336886;нет
58055;329141;нет
27377;577131;нет
102309;339276;нет
102310;344865;нет
102311;338630;нет
36616;571001;нет
312758;576320;нет
312754;570861;нет
67788;577724;нет
79882;573719;нет
55926;389982;нет
67286;370989;нет
33160;326313;нет
15665;365750;нет
73839;362141;нет
134287;331186;нет
135062;354929;нет
58073;370173;нет
154241;439325;нет
34851;346025;нет
58066;370842;нет
38747;362530;нет
38747;365946;нет
36653;361839;нет
36654;362459;нет
36654;334786;нет
36656;371023;нет
37224;362198;нет
36657;362197;нет
48003;362199;нет
36616;362200;нет
117636;577752;нет
160738;577750;нет
76820;332348;нет
76821;332308;нет
86754;363047;нет
76822;332597;нет
76823;332598;нет
65040;346892;нет
127469;529002;нет
52562;352531;нет
170603;570762;нет
85134;367798;нет
51904;371024;нет
133614;573382;нет
170620;570836;нет
44175;363788;нет
52563;405260;нет
52562;364493;нет
52561;368034;нет
52563;348860;нет
19175;366810;нет
18403;345865;нет
56128;361349;нет
79853;365018;нет
28301;360880;нет
16107;404548;29,64
16107;365752;29,64
51904;364042;нет
52562;362924;нет
51902;553961;нет
177791;553922;нет
191768;468876;нет
170610;570854;нет
114344;356599;нет
51903;369983;нет
99165;397572;нет
110643;337382;нет
119983;330077;нет
110642;337115;нет
165084;431050;нет
120182;576142;нет
108354;438598;нет
188387;473738;нет
48368;397070;нет
48368;376987;нет
225970;464159;нет
68025;363854;нет
99163;399783;нет
48367;363802;нет
48369;379770;нет
101106;580915;нет
70935;346268;нет
316793;564512;нет
48435;332251;нет
49026;336932;нет
107734;357577;нет
107735;351400;нет
155065;448022;нет
76649;329673;нет
26585;333648;нет
37319;463441;нет
141138;431951;нет
44174;349117;нет
70935;363789;нет
48367;383908;нет
83187;373132;нет
51902;367557;нет
141136;431952;нет
73083;330538;нет
44174;362316;нет
90850;373035;нет
282355;577772;нет
26676;327074;нет
26677;438318;нет
169763;576346;нет
196850;580454;нет
84412;333554;нет
84407;573562;нет
196855;577698;нет
196865;577699;нет
51777;362418;нет
75360;363561;нет
28669;361856;нет
66953;361858;нет
64489;371733;нет
64497;332792;нет
64503;374668;нет
94277;350435;нет
64488;332794;нет
64487;371546;нет
70938;334657;нет
64498;367797;нет
64494;367799;нет
64493;367800;нет
64499;333455;нет
64491;333564;нет
70939;367345;нет
76004;362366;нет
76003;367690;нет
74611;372047;нет
107378;399144;нет
65147;365572;нет
38609;353532;нет
84405;353513;нет
84409;366882;нет
84396;366904;нет
84404;366200;нет
84403;366903;нет
84398;333332;нет
84393;371044;нет
66946;367744;нет
66948;365485;нет
66949;379980;нет
196853;577695;нет
40020;365829;нет
40022;370027;380,58
40023;362330;388,1
40024;365549;нет
40025;381995;нет
65147;335049;нет
113225;355310;нет
47145;371806;нет
47145;382869;нет
47146;361763;нет
47152;361762;нет
47150;374591;нет
65146;365827;нет
67288;362521;нет
47151;354846;нет
47147;367808;нет
65145;367546;нет
35713;362649;нет
47149;363103;нет
337870;570901;нет
337862;570882;нет
314373;570835;нет
314357;570730;нет
314352;570732;нет
314358;570731;нет
37638;334169;нет
38132;334170;нет
38133;334171;нет
37639;347404;нет
38134;334172;нет
38135;334173;нет
65462;334174;нет
65463;367951;нет
109029;352065;нет
109030;338564;нет
109031;341944;нет
37634;334175;нет
37636;334176;нет
37637;357891;нет
40021;334086;нет
37283;371800;нет
74611;348587;нет
84460;331809;нет
84461;335897;нет
84463;335898;нет
35785;335899;нет
35785;335900;нет
35786;335901;нет
35786;336874;нет
77915;336875;нет
35788;335661;нет
35790;335662;нет
62396;369394;нет
37281;371801;нет
37282;371797;нет
60726;335810;нет
60727;335684;нет
37282;360147;нет
37283;335685;нет
80503;335686;нет
37284;327713;нет
80502;335687;нет
60946;327714;нет
28669;368543;нет
188564;440066;нет
188565;440067;нет
188693;440068;нет
101050;345003;нет
100779;343758;нет
101051;353727;нет
100781;343759;нет
102381;344262;нет
100777;345004;нет
119399;573518;нет
118969;573444;нет
129233;577066;нет
192612;439734;нет
81919;417580;нет
81920;375096;нет
81920;333046;нет
81921;332952;нет
197379;468213;нет
47023;438378;нет
58634;381705;нет
31985;380346;нет
31986;374735;нет
31987;378449;нет
31988;346143;нет
31316;385217;нет
31317;352839;нет
131550;573320;нет
80654;450140;нет
158888;401432;нет
158889;438398;нет
81922;327633;нет
46139;327634;нет
134913;439630;нет
191195;381130;нет
191197;439631;нет
267551;581944;нет
267552;581958;нет
267555;581912;нет
304899;581948;нет
304900;581945;нет
122331;449487;нет
122333;447921;нет
122334;449488;нет
122336;439802;нет
44567;577252;нет
131543;577246;нет
122335;581925;нет
49450;340895;нет
49451;340852;нет
97677;340517;нет
97678;340518;нет
49460;326378;нет
49461;327012;нет
49462;327013;нет
49463;327015;нет
49464;326815;нет
64698;343771;нет
64699;343772;нет
49478;360923;нет
49479;326960;нет
49480;326961;нет
49481;326962;нет
49482;348033;нет
49483;326963;нет
49479;350651;нет
49485;362384;нет
49474;361806;нет
49480;361743;нет
191413;580909;нет
148568;577156;нет
274641;573887;нет
326992;565176;146,46
67726;365349;нет
67727;365350;нет
67728;365540;нет
67729;365541;нет
105322;342677;нет
105323;342678;нет
105324;342676;нет
105323;343770;нет
36835;573790;нет
36834;573480;нет
67731;576194;нет
49429;346973;нет
49428;352519;нет
49429;342503;нет
49430;342504;нет
49431;342505;нет
49432;342506;нет
48945;342679;нет
79371;342735;нет
146726;564185;нет
146707;461662;нет
146690;468758;нет
116516;449489;нет
103589;329733;нет
103590;354046;нет
142708;377040;нет
224365;576336;нет
37641;379505;нет
179467;414550;нет
135057;573564;нет
190017;573783;нет
159166;573701;нет
120107;573706;нет
123665;573630;нет
126706;580916;нет
123723;573504;нет
191161;447466;нет
110353;439775;нет
115296;439776;нет
116332;577209;нет
187777;431097;нет
387655;581984;нет
58771;439701;нет
48001;396641;нет
48002;439702;нет
53335;439703;нет
52378;346635;нет
58771;439700;нет
16210;468889;нет
76166;379730;нет
263053;468934;нет
76768;577451;нет
169982;580802;нет
110646;577021;нет
92629;351853;нет
67399;364181;нет
229469;573794;нет
181430;577787;89,16
124632;353119;нет
34742;370064;нет
34750;365186;нет
34749;364464;нет
34748;364387;нет
34751;364388;нет
34752;364386;нет
51144;577758;нет
51144;367902;нет
56465;369284;нет
51145;360994;нет
51146;336776;нет
51144;378736;нет
1635;346378;нет
51149;361053;нет
51147;362485;нет
51140;448024;нет
51141;411807;нет
51143;376249;нет
51149;414847;нет
66884;576741;нет
66883;383901;нет
81851;326269;нет
81852;326271;нет
81853;326754;нет
81854;326755;нет
81855;326436;нет
81856;326705;нет
81857;326244;нет
128760;439372;нет
240211;417307;нет
131539;577157;нет
135471;577709;нет
47914;353174;нет
46275;561088;нет
30639;369695;нет
27863;361272;нет
17699;327994;1,92
17700;368544;нет
17709;327934;нет
17710;331031;нет
17708;327284;нет
17703;336093;нет
17704;381668;нет
27863;334848;нет
27863;363096;нет
27864;368546;нет
314843;573323;нет
23786;379155;нет
23783;351322;нет
33132;361251;нет
142840;352555;нет
23784;335592;нет
142839;353782;нет
84532;349850;нет
57241;352322;нет
23783;330561;нет
23786;330421;нет
38693;346444;нет
57181;361795;нет
57181;334847;нет
15650;403738;нет
63473;375092;нет
156853;447467;нет
178238;439633;нет
174073;439634;нет
176131;439635;нет
174074;439636;нет
100000279;467109;нет
189159;533140;нет
189157;533214;нет
114735;532450;нет
19853;532720;нет
23345;533944;нет
26511;534018;нет
26511;555002;нет
26508;533961;нет
34143;533419;нет
26509;533243;нет
29506;573348;нет
34142;530914;нет
26522;531730;нет
26521;532838;нет
62623;372342;нет
62623;327659;нет
62270;329308;нет
62272;349886;нет
62271;336819;нет
62274;329910;нет
62273;329307;нет
17705;554895;нет
29940;573522;нет
27863;573709;нет
114367;568558;нет
237477;474301;нет
156854;415484;нет
85903;530947;нет
64969;531013;нет
85901;531555;нет
64970;533711;нет
79872;533526;нет
85902;533466;нет
174105;531908;нет
104879;530875;нет
64972;531155;нет
85904;532894;нет
170441;573431;нет
189141;577744;нет
189147;576616;нет
189142;573859;нет
189151;573308;нет
189144;577740;нет
295988;576583;нет
239389;573640;нет
237758;573643;нет
142839;554787;нет
26312;577696;нет
143940;578711;нет
81185;578717;нет
145530;576351;нет
165765;578723;нет
65450;573482;нет
95158;347392;нет
95158;353005;нет
62242;365284;нет
16343;533130;нет
178137;531083;нет
33132;573529;нет
84532;573507;нет
23783;573501;нет
23781;573469;нет
155466;532963;нет
114367;532325;нет
176130;533010;нет
178132;532031;нет
165742;531925;нет
35000;533629;нет
165739;532591;нет
165726;532534;нет
95959;413894;нет
83695;439637;нет
77459;439638;нет
77461;353031;нет
77460;353157;нет
77462;413891;нет
79369;415485;нет
27373;335582;нет
19176;335597;нет
16814;327800;нет
21361;352279;нет
56144;332328;нет
16814;375850;нет
104881;436294;нет
155077;439648;нет
377181;573864;нет
143937;530955;нет
168661;580439;нет
168661;580366;нет
189153;533216;нет
